content_filtered,1-gram
['iklan'],"[('iklan',)]"
"['data', 'pribadi', 'bocor', 'dark', 'web']","[('data',), ('pribadi',), ('bocor',), ('dark',), ('web',)]"
"['daftar', 'akun', 'mauk', 'notif', 'betekan']","[('daftar',), ('akun',), ('mauk',), ('notif',), ('betekan',)]"
"['iklan', 'ngapain']","[('iklan',), ('ngapain',)]"
['error'],"[('error',)]"
"['paruh', 'giat', 'trimakasih', 'selamat', 'stres']","[('paruh',), ('giat',), ('trimakasih',), ('selamat',), ('stres',)]"
"['susah', 'tampil', 'menu', 'utama', 'masalah', 'waktu', 'yam', 'bung', 'an', 'sampek', 'uninstall', 'simpan', 'login', 'kecewa', 'baik', 'update', 'masalah', 'favorit']","[('susah',), ('tampil',), ('menu',), ('utama',), ('masalah',), ('waktu',), ('yam',), ('bung',), ('an',), ('sampek',), ('uninstall',), ('simpan',), ('login',), ('kecewa',), ('baik',), ('update',), ('masalah',), ('favorit',)]"
"['as', 'in', 'iklan']","[('as',), ('in',), ('iklan',)]"
"['good', 'job']","[('good',), ('job',)]"
"['bungul', 'bungul', 'baca', 'keluar', 'chapter', 'awal', 'baik', 'jaring', 'kuat']","[('bungul',), ('bungul',), ('baca',), ('keluar',), ('chapter',), ('awal',), ('baik',), ('jaring',), ('kuat',)]"
['login'],"[('login',)]"
"['daftar', 'akun', 'kemaren', 'siang']","[('daftar',), ('akun',), ('kemaren',), ('siang',)]"
['iklan'],"[('iklan',)]"
"['bug', 'ilangin', 'kocak', 'cape', 'cape', 'nulis', 'buyar', 'telen', 'bumi', 'hilang', 'pkony', 'bug', 'bug', 'kocak', 'ilangin', 'cape']","[('bug',), ('ilangin',), ('kocak',), ('cape',), ('cape',), ('nulis',), ('buyar',), ('telen',), ('bumi',), ('hilang',), ('pkony',), ('bug',), ('bug',), ('kocak',), ('ilangin',), ('cape',)]"
"['lama', 'kacau', 'pny', 'akun', 'draft', 'cerpen', 'terbit', 'cerita', 'terbit', 'upa', 'novel', 'akun', 'bkn', 'dar', 'baca', 'login', 'out', 'masuk', 'hub', 'ung', 'google', 'login', 'out', 'baik']","[('lama',), ('kacau',), ('pny',), ('akun',), ('draft',), ('cerpen',), ('terbit',), ('cerita',), ('terbit',), ('upa',), ('novel',), ('akun',), ('bkn',), ('dar',), ('baca',), ('login',), ('out',), ('masuk',), ('hub',), ('ung',), ('google',), ('login',), ('out',), ('baik',)]"
[],[]
"['tani', 'remaja', 'teman', 'teman', 'cerita', 'keren', 'keren', 'remaja', 'baper', 'real', 'life', 'writer', 'resign', 'cerita', 'halu', 'kapasitas', 'baca', 'setia', 'target', 'baca', 'good', 'bye']","[('tani',), ('remaja',), ('teman',), ('teman',), ('cerita',), ('keren',), ('keren',), ('remaja',), ('baper',), ('real',), ('life',), ('writer',), ('resign',), ('cerita',), ('halu',), ('kapasitas',), ('baca',), ('setia',), ('target',), ('baca',), ('good',), ('bye',)]"
"['iklan', 'nggk']","[('iklan',), ('nggk',)]"
"['kata', 'kapan', 'bug', 'jaring', 'bug', 'jaring', 'seringkali', 'jaring', 'masalah', 'bug', 'versi', 'login', 'as', 'in', 'hadeh']","[('kata',), ('kapan',), ('bug',), ('jaring',), ('bug',), ('jaring',), ('seringkali',), ('jaring',), ('masalah',), ('bug',), ('versi',), ('login',), ('as',), ('in',), ('hadeh',)]"
"['arsip', 'cerita', 'sedang', 'on', 'going', 'tulis', 'hilang', 'baik', 'tulis', 'meski', 'publikasi', 'cerita', 'arti', 'cerita', 'cerita', 'tulis', 'hilang', 'bila', 'baik', 'bug', 'hilang', 'cerita', 'ia', 'tulis', 'daripada']","[('arsip',), ('cerita',), ('sedang',), ('on',), ('going',), ('tulis',), ('hilang',), ('baik',), ('tulis',), ('meski',), ('publikasi',), ('cerita',), ('arti',), ('cerita',), ('cerita',), ('tulis',), ('hilang',), ('bila',), ('baik',), ('bug',), ('hilang',), ('cerita',), ('ia',), ('tulis',), ('daripada',)]"
['iklan'],"[('iklan',)]"
"['aneh', 'bug', 'cerita', 'offline', 'cerita', 'cerita', 'update']","[('aneh',), ('bug',), ('cerita',), ('offline',), ('cerita',), ('cerita',), ('update',)]"
"['iklan', 'busett']","[('iklan',), ('busett',)]"
['offline'],"[('offline',)]"
"['kirim', 'pesan', 'pribadi', 'author', 'perbaikin', 'suka', 'lag', 'klink', 'keluar', 'link', 'perhati']","[('kirim',), ('pesan',), ('pribadi',), ('author',), ('perbaikin',), ('suka',), ('lag',), ('klink',), ('keluar',), ('link',), ('perhati',)]"
['iklan'],"[('iklan',)]"
"['genre', 'seru', 'alam', 'tahu']","[('genre',), ('seru',), ('alam',), ('tahu',)]"
"['offline', 'yim', 'pan', 'an', 'buku', 'offline', 'premium', 'uang', 'beli']","[('offline',), ('yim',), ('pan',), ('an',), ('buku',), ('offline',), ('premium',), ('uang',), ('beli',)]"
"['iklan', 'buanget', 'bab', 'iklan', 'niat', 'enjoy', 'baca', 'eeh', 'emosi', 'iklan', 'buku', 'bab']","[('iklan',), ('buanget',), ('bab',), ('iklan',), ('niat',), ('enjoy',), ('baca',), ('eeh',), ('emosi',), ('iklan',), ('buku',), ('bab',)]"
"['kebnyakan', 'iklan']","[('kebnyakan',), ('iklan',)]"
"['ha', 'jaring', 'wifi']","[('ha',), ('jaring',), ('wifi',)]"
"['sigma', 'fujoshi', 'berat', 'ngumpul']","[('sigma',), ('fujoshi',), ('berat',), ('ngumpul',)]"
"['akun', 'tetapi', 'akun']","[('akun',), ('tetapi',), ('akun',)]"
"['bang', 'iklan']","[('bang',), ('iklan',)]"
['suka'],"[('suka',)]"
"['sihh', 'notifi', 'cerita', 'masuk', 'akun', 'cerita', 'baca', 'iklan', 'baca', 'online']","[('sihh',), ('notifi',), ('cerita',), ('masuk',), ('akun',), ('cerita',), ('baca',), ('iklan',), ('baca',), ('online',)]"
['bingit'],"[('bingit',)]"
"['iklan', 'nntn', 'iklan', 'baca', 'bab', 'iklan', 'iklan']","[('iklan',), ('nntn',), ('iklan',), ('baca',), ('bab',), ('iklan',), ('iklan',)]"
"['suka', 'keluar', 'gabisa', 'join', 'wifi', 'wifinya', 'sinyal', 'baik', 'bug']","[('suka',), ('keluar',), ('gabisa',), ('join',), ('wifi',), ('wifinya',), ('sinyal',), ('baik',), ('bug',)]"
"['semenjak', 'iklan', 'episode', 'premium', 'mna', 'iklan', 'bgt']","[('semenjak',), ('iklan',), ('episode',), ('premium',), ('mna',), ('iklan',), ('bgt',)]"
"['error', 'jlek']","[('error',), ('jlek',)]"
"['wifi', 'wifi', 'jaring', 'awal', 'awal', 'baik', 'baik']","[('wifi',), ('wifi',), ('jaring',), ('awal',), ('awal',), ('baik',), ('baik',)]"
"['iklan', 'puas', 'baca', 'to', 'long', 'baik', 'ya']","[('iklan',), ('puas',), ('baca',), ('to',), ('long',), ('baik',), ('ya',)]"
"['cerita', 'arsip', 'jumlah', 'ratus', 'sisa', 'gilak', 'bnyk', 'cerita', 'hapus', 'tulis', 'akun', 'ban', 'sombong', 'kenal', 'asw', 'jgn', 'simpan']","[('cerita',), ('arsip',), ('jumlah',), ('ratus',), ('sisa',), ('gilak',), ('bnyk',), ('cerita',), ('hapus',), ('tulis',), ('akun',), ('ban',), ('sombong',), ('kenal',), ('asw',), ('jgn',), ('simpan',)]"
"['well', 'masalah', 'iklan', 'coyy', 'iklan', 'akhir', 'geser', 'iklan', 'sabar', 'geser', 'sabar', 'akhir', 'geser', 'baca', 'lag', 'sebentar', 'iklan', 'monyet']","[('well',), ('masalah',), ('iklan',), ('coyy',), ('iklan',), ('akhir',), ('geser',), ('iklan',), ('sabar',), ('geser',), ('sabar',), ('akhir',), ('geser',), ('baca',), ('lag',), ('sebentar',), ('iklan',), ('monyet',)]"
"['lama', 'muas', 'gabisa', 'logout', 'login', 'malam', 'baca', 'huhu', 'developer', 'baik', 'login']","[('lama',), ('muas',), ('gabisa',), ('logout',), ('login',), ('malam',), ('baca',), ('huhu',), ('developer',), ('baik',), ('login',)]"
"['tinjau', 'apkny', 'loading', 'lama', 'lag', 'cerita', 'kolom', 'bawah', 'komentar', 'vote', 'bahar', 'ui', 'versi', 'diupdate', 'it']","[('tinjau',), ('apkny',), ('loading',), ('lama',), ('lag',), ('cerita',), ('kolom',), ('bawah',), ('komentar',), ('vote',), ('bahar',), ('ui',), ('versi',), ('diupdate',), ('it',)]"
"['masuk', 'wifi', 'error', 'paket', 'data', 'online', 'solusi']","[('masuk',), ('wifi',), ('error',), ('paket',), ('data',), ('online',), ('solusi',)]"
"['ye', 'bal', 'iklan', 'iklan', 'baik']","[('ye',), ('bal',), ('iklan',), ('iklan',), ('baik',)]"
"['as', 'in', 'keren', 'banyk', 'suka', 'iklan']","[('as',), ('in',), ('keren',), ('banyk',), ('suka',), ('iklan',)]"
"['login', 'akun']","[('login',), ('akun',)]"
"['jelek', 'iklan', 'masuk', 'nyaman', 'baca']","[('jelek',), ('iklan',), ('masuk',), ('nyaman',), ('baca',)]"
"['periksa', 'internet', 'internet']","[('periksa',), ('internet',), ('internet',)]"
"['bngtt', 'suka', 'keluar']","[('bngtt',), ('suka',), ('keluar',)]"
"['lama', 'cerita', 'hilang', 'tinggal', 'jelek', 'jelek', 'males', 'pakek']","[('lama',), ('cerita',), ('hilang',), ('tinggal',), ('jelek',), ('jelek',), ('males',), ('pakek',)]"
"['sistem', 'only', 'kuota', 'internet', 'wifi', 'dibanyakin', 'iklan']","[('sistem',), ('only',), ('kuota',), ('internet',), ('wifi',), ('dibanyakin',), ('iklan',)]"
"['baca', 'offline', 'cerita', 'baik']","[('baca',), ('offline',), ('cerita',), ('baik',)]"
"['login', 'kendala']","[('login',), ('kendala',)]"
['error'],"[('error',)]"
"['demi', 'versi', 'kecewa', 'berat', 'update', 'cerita', 'pustaka', 'stok', 'hilang', 'susah', 'susah', 'cari', 'kesel', 'masuk', 'lama', 'ngebugnya', 'sata', 'jelek', 'update', 'versi', 'update', 'versi', 'jelek', 'direspon', 'developer']","[('demi',), ('versi',), ('kecewa',), ('berat',), ('update',), ('cerita',), ('pustaka',), ('stok',), ('hilang',), ('susah',), ('susah',), ('cari',), ('kesel',), ('masuk',), ('lama',), ('ngebugnya',), ('sata',), ('jelek',), ('update',), ('versi',), ('update',), ('versi',), ('jelek',), ('direspon',), ('developer',)]"
"['iklan', 'awal', 'stu', 'nama', 'error', 'nulis', 'hilang', 'bug', 'baik']","[('iklan',), ('awal',), ('stu',), ('nama',), ('error',), ('nulis',), ('hilang',), ('bug',), ('baik',)]"
"['masuk', 'kata', 'jaring', 'jaring', 'nyala', 'kuota', 'milik']","[('masuk',), ('kata',), ('jaring',), ('jaring',), ('nyala',), ('kuota',), ('milik',)]"
['daftar'],"[('daftar',)]"
"['bintang', 'kembang']","[('bintang',), ('kembang',)]"
"['error', 'baik']","[('error',), ('baik',)]"
"['iklan', 'lama', 'iklan', 'bab', 'iklan']","[('iklan',), ('lama',), ('iklan',), ('bab',), ('iklan',)]"
"['in', 'fitur', 'hapus', 'cerita', 'baca', 'hapus', 'pustaka', 'cerita', 'mu', 'sampul', 'hilang', 'hilang', 'update']","[('in',), ('fitur',), ('hapus',), ('cerita',), ('baca',), ('hapus',), ('pustaka',), ('cerita',), ('mu',), ('sampul',), ('hilang',), ('hilang',), ('update',)]"
"['jelek', 'cerita', 'ter', 'mesti', 'beranda']","[('jelek',), ('cerita',), ('ter',), ('mesti',), ('beranda',)]"
"['nyebelin', 'iklan', 'bab', 'baca', 'iklan', 'kereta', 'kemaren', 'males', 'baca']","[('nyebelin',), ('iklan',), ('bab',), ('baca',), ('iklan',), ('kereta',), ('kemaren',), ('males',), ('baca',)]"
"['keren', 'bug', 'login', 'akun', 'kgk']","[('keren',), ('bug',), ('login',), ('akun',), ('kgk',)]"
"['update', 'jelek', 'updatean', 'cerita', 'keluar', 'tulis', 'loading', 'lama', 'jaring', 'updatean', 'keluar', 'jarak', 'antara', 'judul', 'cerita', 'judul', 'chap', 'jelek', 'update', 'jelek', 'jelek']","[('update',), ('jelek',), ('updatean',), ('cerita',), ('keluar',), ('tulis',), ('loading',), ('lama',), ('jaring',), ('updatean',), ('keluar',), ('jarak',), ('antara',), ('judul',), ('cerita',), ('judul',), ('chap',), ('jelek',), ('update',), ('jelek',), ('jelek',)]"
"['baca', 'tulis', 'baik', 'masalah', 'iklan', 'ngambil', 'add', 'skips', 'ngambil', 'iklan', 'fungsi', 'add', 'skip', 'iklan', 'baik', 'iklan']","[('baca',), ('tulis',), ('baik',), ('masalah',), ('iklan',), ('ngambil',), ('add',), ('skips',), ('ngambil',), ('iklan',), ('fungsi',), ('add',), ('skip',), ('iklan',), ('baik',), ('iklan',)]"
"['gabisa', 'login', 'akun', 'beda', 'beda', 'gabisa', 'login', 'uninstall', 'simpan', 'hasil']","[('gabisa',), ('login',), ('akun',), ('beda',), ('beda',), ('gabisa',), ('login',), ('uninstall',), ('simpan',), ('hasil',)]"
"['seru', 'suka', 'baca', 'lanjutin', 'baca', 'offline', 'suka', 'gtu', 'cerita', 'suka', 'baca', 'tamat', 'update', 'gtu', 'suka', 'seru']","[('seru',), ('suka',), ('baca',), ('lanjutin',), ('baca',), ('offline',), ('suka',), ('gtu',), ('cerita',), ('suka',), ('baca',), ('tamat',), ('update',), ('gtu',), ('suka',), ('seru',)]"
"['kebelet', 'haji', 'cerita', 'bayar', 'dlu', 'simpan', 'novel']","[('kebelet',), ('haji',), ('cerita',), ('bayar',), ('dlu',), ('simpan',), ('novel',)]"
"['baik', 'buruk', 'puruk', 'bayar', 'premium', 'list', 'baca', 'offline', 'bookmark', 'tinggal', 'cari', 'untung', 'kompersil', 'pantas', 'rating']","[('baik',), ('buruk',), ('puruk',), ('bayar',), ('premium',), ('list',), ('baca',), ('offline',), ('bookmark',), ('tinggal',), ('cari',), ('untung',), ('kompersil',), ('pantas',), ('rating',)]"
"['iklan', 'iklan', 'dadak', 'login']","[('iklan',), ('iklan',), ('dadak',), ('login',)]"
[],[]
"['suka', 'error', 'nulis', 'draft', 'situ', 'publish', 'empat', 'situ', 'lima', 'chapter', 'publish', 'hapus']","[('suka',), ('error',), ('nulis',), ('draft',), ('situ',), ('publish',), ('empat',), ('situ',), ('lima',), ('chapter',), ('publish',), ('hapus',)]"
"['th', 'jelek']","[('th',), ('jelek',)]"
"['gem', 'balian', 'dana', 'sengaja', 'an', 'pel', 'tolongin', 'rb', 'kaget', 'ituu']","[('gem',), ('balian',), ('dana',), ('sengaja',), ('an',), ('pel',), ('tolongin',), ('rb',), ('kaget',), ('ituu',)]"
"['keman', 'data', 'lemah']","[('keman',), ('data',), ('lemah',)]"
"['sinting', 'upgrade', 'lama', 'baca', 'offline', 'maks', 'anying', 'gila']","[('sinting',), ('upgrade',), ('lama',), ('baca',), ('offline',), ('maks',), ('anying',), ('gila',)]"
"['enak', 'poko']","[('enak',), ('poko',)]"
"['cerita', 'cerita', 'uang', 'tulis']","[('cerita',), ('cerita',), ('uang',), ('tulis',)]"
"['iklan', 'iklan', 'baca', 'bab', 'bab', 'iklan', 'iklan', 'iklan', 'update', 'nyaman']","[('iklan',), ('iklan',), ('baca',), ('bab',), ('bab',), ('iklan',), ('iklan',), ('iklan',), ('update',), ('nyaman',)]"
"['seru', 'baca']","[('seru',), ('baca',)]"
"['as', 'in', 'suka', 'unduh', 'cerita', 'baca', 'offline', 'komentar', 'cerita', 'baca', 'unsur', 'adegan', 'dewasa', 'baca', 'bijak', 'baca']","[('as',), ('in',), ('suka',), ('unduh',), ('cerita',), ('baca',), ('offline',), ('komentar',), ('cerita',), ('baca',), ('unsur',), ('adegan',), ('dewasa',), ('baca',), ('bijak',), ('baca',)]"
"['login', 'akun']","[('login',), ('akun',)]"
"['bintang', 'usaha', 'daftar', 'daftar', 'bantuin', 'paksa', 'baca', 'google', 'daftar', 'daftar', 'gmail', 'facebook', 'google', 'serba', 'baca', 'ribet', 'cepat', 'daftar', 'lama', 'lama', 'uninstall', 'muak']","[('bintang',), ('usaha',), ('daftar',), ('daftar',), ('bantuin',), ('paksa',), ('baca',), ('google',), ('daftar',), ('daftar',), ('gmail',), ('facebook',), ('google',), ('serba',), ('baca',), ('ribet',), ('cepat',), ('daftar',), ('lama',), ('lama',), ('uninstall',), ('muak',)]"
"['klau', 'pkek', 'wifi', 'milih', 'wifi', 'benah']","[('klau',), ('pkek',), ('wifi',), ('milih',), ('wifi',), ('benah',)]"
"['bca', 'bru', 'bner', 'kecewa', 'update', 'nyesel', 'update', 'halaman', 'iklan', 'nyaman', 'baca', 'cerita', 'iklan', 'wajar', 'halaman', 'iklan', 'malesin', 'cerita', 'update', 'part', 'butuh', 'klik', 'bner']","[('bca',), ('bru',), ('bner',), ('kecewa',), ('update',), ('nyesel',), ('update',), ('halaman',), ('iklan',), ('nyaman',), ('baca',), ('cerita',), ('iklan',), ('wajar',), ('halaman',), ('iklan',), ('malesin',), ('cerita',), ('update',), ('part',), ('butuh',), ('klik',), ('bner',)]"
"['wifi', 'baca', 'lama', 'wifi', 'baik', 'lag']","[('wifi',), ('baca',), ('lama',), ('wifi',), ('baik',), ('lag',)]"
"['anjir', 'gulir', 'bab', 'iklan', 'iklan', 'pinjol', 'jangkrik']","[('anjir',), ('gulir',), ('bab',), ('iklan',), ('iklan',), ('pinjol',), ('jangkrik',)]"
"['gaa', 'bissa', 'makek', 'wifi', 'bukaanya', 'makek', 'kuota', 'data', 'internett', 'keenapaa', 'kann', 'ssamma', 'internet', 'wehh']","[('gaa',), ('bissa',), ('makek',), ('wifi',), ('bukaanya',), ('makek',), ('kuota',), ('data',), ('internett',), ('keenapaa',), ('kann',), ('ssamma',), ('internet',), ('wehh',)]"
"['baca', 'buku', 'novel', 'beli', 'rl', 'pkoknya', 'de']","[('baca',), ('buku',), ('novel',), ('beli',), ('rl',), ('pkoknya',), ('de',)]"
"['login', 'akun', 'tulis', 'login', 'kode']","[('login',), ('akun',), ('tulis',), ('login',), ('kode',)]"
"['kecewa', 'nyaman', 'baca', 'ehk', 'mlh', 'online', 'bntr', 'iklan', 'nyaman', 'baca', 'bosen', 'iklan', 'online']","[('kecewa',), ('nyaman',), ('baca',), ('ehk',), ('mlh',), ('online',), ('bntr',), ('iklan',), ('nyaman',), ('baca',), ('bosen',), ('iklan',), ('online',)]"
['login'],"[('login',)]"
"['milik', 'susah', 'bayangin', 'revisi', 'gegara', 'perangkat', 'pulihin', 'simpen', 'tulis', 'hilang', 'baik', 'cepat', 'cepat', 'masapah', 'penting', 'tulis']","[('milik',), ('susah',), ('bayangin',), ('revisi',), ('gegara',), ('perangkat',), ('pulihin',), ('simpen',), ('tulis',), ('hilang',), ('baik',), ('cepat',), ('cepat',), ('masapah',), ('penting',), ('tulis',)]"
['cinta'],"[('cinta',)]"
"['login', 'cerita', 'baca', 'login', 'plislah', 'baca', 'baik']","[('login',), ('cerita',), ('baca',), ('login',), ('plislah',), ('baca',), ('baik',)]"
"['iklan', 'gila', 'kesel']","[('iklan',), ('gila',), ('kesel',)]"
"['aneh', 'loading', 'asyik', 'baca', 'tetiba', 'iklan', 'mutu', 'nikmat']","[('aneh',), ('loading',), ('asyik',), ('baca',), ('tetiba',), ('iklan',), ('mutu',), ('nikmat',)]"
"['rumah', 'tulis', 'indah', 'tulis', 'peng', 'harga', 'an', 'royalti', 'sistem', 'donasi', 'tulis', 'sepenuh', 'hati', 'hehe']","[('rumah',), ('tulis',), ('indah',), ('tulis',), ('peng',), ('harga',), ('an',), ('royalti',), ('sistem',), ('donasi',), ('tulis',), ('sepenuh',), ('hati',), ('hehe',)]"
"['yaallah', 'iklanya', 'kouta', 'iklan', 'baca']","[('yaallah',), ('iklanya',), ('kouta',), ('iklan',), ('baca',)]"
"['update', 'bug']","[('update',), ('bug',)]"
"['hai', 'thanks', 'byk', 'crt', 'gratis', 'kepd', 'baca', 'dl', 'byk', 'novel', 'bayar', 'langgan', 'cerita', 'blh', 'kata', 'rupa', 'nenek', 'moyang', 'novel', 'msh', 'novel', 'grts', 'baca', 'disni', 'bayar', 'msh', 'gratis', 'apakah', 'fitur', 'audio', 'baca', 'mata', 'rusak']","[('hai',), ('thanks',), ('byk',), ('crt',), ('gratis',), ('kepd',), ('baca',), ('dl',), ('byk',), ('novel',), ('bayar',), ('langgan',), ('cerita',), ('blh',), ('kata',), ('rupa',), ('nenek',), ('moyang',), ('novel',), ('msh',), ('novel',), ('grts',), ('baca',), ('disni',), ('bayar',), ('msh',), ('gratis',), ('apakah',), ('fitur',), ('audio',), ('baca',), ('mata',), ('rusak',)]"
"['login', 'akun', 'wifi']","[('login',), ('akun',), ('wifi',)]"
"['asik', 'poll']","[('asik',), ('poll',)]"
"['suka', 'bangetz']","[('suka',), ('bangetz',)]"
"['masalah', 'simpan', 'chapter', 'keluar', 'susah', 'chapter', 'publish', 'baik', 'aneh']","[('masalah',), ('simpan',), ('chapter',), ('keluar',), ('susah',), ('chapter',), ('publish',), ('baik',), ('aneh',)]"
"['beli', 'premium', 'otomatis', 'bab', 'iklan', 'iklan', 'apalahh']","[('beli',), ('premium',), ('otomatis',), ('bab',), ('iklan',), ('iklan',), ('apalahh',)]"
"['wpnya', 'gbsa', 'wifi', 'wifi', 'gabisa']","[('wpnya',), ('gbsa',), ('wifi',), ('wifi',), ('gabisa',)]"
"['aneh', 'error', 'cerita', 'publish', 'hilang', 'daftar', 'cari', 'cape', 'ngetik']","[('aneh',), ('error',), ('cerita',), ('publish',), ('hilang',), ('daftar',), ('cari',), ('cape',), ('ngetik',)]"
"['kl', 'wifi', 'data', 'hemat', 'data', 'pkena', 'wifi']","[('kl',), ('wifi',), ('data',), ('hemat',), ('data',), ('pkena',), ('wifi',)]"
"['seakrang', 'lag', 'baca', 'part', 'author', 'halaaman', 'awal', 'baca', 'part', 'post', 'author']","[('seakrang',), ('lag',), ('baca',), ('part',), ('author',), ('halaaman',), ('awal',), ('baca',), ('part',), ('post',), ('author',)]"
"['update', 'iklan', 'lama', 'uninstall']","[('update',), ('iklan',), ('lama',), ('uninstall',)]"
[],[]
"['baik', 'awal', 'simpan', 'lama', 'bug', 'draft', 'tulis', 'hilang', 'serta', 'masuk', 'kata', 'periksa', 'koneksi', 'koneksi']","[('baik',), ('awal',), ('simpan',), ('lama',), ('bug',), ('draft',), ('tulis',), ('hilang',), ('serta',), ('masuk',), ('kata',), ('periksa',), ('koneksi',), ('koneksi',)]"
"['aneh', 'cerita', 'translate', 'take', 'down', 'akun', 'hapus', 'lag', 'iklan', 'nyaman', 'mba', 'haru', 'an']","[('aneh',), ('cerita',), ('translate',), ('take',), ('down',), ('akun',), ('hapus',), ('lag',), ('iklan',), ('nyaman',), ('mba',), ('haru',), ('an',)]"
"['cinta', 'dh', 'asli', 'selaluu', 'masuk', 'bug', 'dapet', 'update', 'cerita', 'gimna']","[('cinta',), ('dh',), ('asli',), ('selaluu',), ('masuk',), ('bug',), ('dapet',), ('update',), ('cerita',), ('gimna',)]"
[],[]
"['suka', 'fitur', 'pustaka', 'offline', 'baca', 'tulis', 'rasa', 'kecewa']","[('suka',), ('fitur',), ('pustaka',), ('offline',), ('baca',), ('tulis',), ('rasa',), ('kecewa',)]"
['iklan'],"[('iklan',)]"
"['baik', 'bug', 'masuk', 'update', 'chap', 'notif', 'masuk', 'beranda', 'laptop', 'web']","[('baik',), ('bug',), ('masuk',), ('update',), ('chap',), ('notif',), ('masuk',), ('beranda',), ('laptop',), ('web',)]"
"['sumpaa', 'gajelass', 'error', 'login', 'teruss', 'demi', 'admin', 'tlong', 'update', 'benr', 'error', 'kecewa', 'uda', 'cerita', 'hilang', 'sii', 'login', 'teruss']","[('sumpaa',), ('gajelass',), ('error',), ('login',), ('teruss',), ('demi',), ('admin',), ('tlong',), ('update',), ('benr',), ('error',), ('kecewa',), ('uda',), ('cerita',), ('hilang',), ('sii',), ('login',), ('teruss',)]"
"['login', 'akun', 'jd', 'serah', 'males', 'lama', 'lama']","[('login',), ('akun',), ('jd',), ('serah',), ('males',), ('lama',), ('lama',)]"
['suka'],"[('suka',)]"
"['error', 'publik', 'as', 'ikan', 'cerita', 'ngecek', 'jaring', 'jaring', 'baik', 'baik', 'baik', 'masalah', 'yakktapi', 'koo', 'memang', 'error']","[('error',), ('publik',), ('as',), ('ikan',), ('cerita',), ('ngecek',), ('jaring',), ('jaring',), ('baik',), ('baik',), ('baik',), ('masalah',), ('yakktapi',), ('koo',), ('memang',), ('error',)]"
"['suka', 'masuk', 'akun', 'login']","[('suka',), ('masuk',), ('akun',), ('login',)]"
['jelek'],"[('jelek',)]"
"['iklan', 'keter', 'an']","[('iklan',), ('keter',), ('an',)]"
"['error', 'sinyal', 'wifi', 'jaring', 'hapus', 'simpan', 'hasil', 'nulis', 'cerita', 'bab', 'capek']","[('error',), ('sinyal',), ('wifi',), ('jaring',), ('hapus',), ('simpan',), ('hasil',), ('nulis',), ('cerita',), ('bab',), ('capek',)]"
"['thn', 'tulisanya', 'internet', 'situ', 'wifi', 'akhir', 'uninstall', 'kemudian', 'install', 'lg', 'login', 'in', 'masuk', 'silah', 'uninstall', 'install', 'login', 'in', 'baik', 'titik', 'pengenn', 'bacaa']","[('thn',), ('tulisanya',), ('internet',), ('situ',), ('wifi',), ('akhir',), ('uninstall',), ('kemudian',), ('install',), ('lg',), ('login',), ('in',), ('masuk',), ('silah',), ('uninstall',), ('install',), ('login',), ('in',), ('baik',), ('titik',), ('pengenn',), ('bacaa',)]"
"['iklanya', 'kecewaa']","[('iklanya',), ('kecewaa',)]"
"['baik', 'login', 'keluar', 'tulis', 'masuk', 'silah', 'pingin', 'baca']","[('baik',), ('login',), ('keluar',), ('tulis',), ('masuk',), ('silah',), ('pingin',), ('baca',)]"
"['login', 'login', 'up', 'book', 'susah']","[('login',), ('login',), ('up',), ('book',), ('susah',)]"
"['suka', 'login', 'baca', 'bales', 'pesan']","[('suka',), ('login',), ('baca',), ('bales',), ('pesan',)]"
['wow'],"[('wow',)]"
"['haru', 'iklan', 'dikli', 'sau', 'ampun']","[('haru',), ('iklan',), ('dikli',), ('sau',), ('ampun',)]"
"['draft', 'hilang', 'youtube', 'multimedia', 'batas', 'view', 'maka', 'masuk', 'buruk', 'iklan', 'buruk']","[('draft',), ('hilang',), ('youtube',), ('multimedia',), ('batas',), ('view',), ('maka',), ('masuk',), ('buruk',), ('iklan',), ('buruk',)]"
['buruk'],"[('buruk',)]"
"['asik', 'baca']","[('asik',), ('baca',)]"
"['simpan', 'daftar', 'email', 'google', 'baik', 'yak', 'ntar', 'install', 'insyaallah']","[('simpan',), ('daftar',), ('email',), ('google',), ('baik',), ('yak',), ('ntar',), ('install',), ('insyaallah',)]"
"['fitur', 'bug']","[('fitur',), ('bug',)]"
"['error', 'herann', 'dipake', 'error', 'baik']","[('error',), ('herann',), ('dipake',), ('error',), ('baik',)]"
"['data', 'privasi', 'dark', 'web', 'sopan', 'izinin']","[('data',), ('privasi',), ('dark',), ('web',), ('sopan',), ('izinin',)]"
"['lama', 'error', 'baca', 'hadeh', 'zaman']","[('lama',), ('error',), ('baca',), ('hadeh',), ('zaman',)]"
"['cerita', 'dimasukin', 'offlinenya', 'emg', 'enak', 'an', 'smpet', 'lag', 'kokk', 'ginii', 'waktu', 'tamp', 'lanny']","[('cerita',), ('dimasukin',), ('offlinenya',), ('emg',), ('enak',), ('an',), ('smpet',), ('lag',), ('kokk',), ('ginii',), ('waktu',), ('tamp',), ('lanny',)]"
"['kecewa', 'iklan', 'asyik', 'lama', 'pakek', 'ngeganggu', 'iklan']","[('kecewa',), ('iklan',), ('asyik',), ('lama',), ('pakek',), ('ngeganggu',), ('iklan',)]"
