content_filtered,2-gram
"['suka', 'suka', 'baca', 'cerpen', 'novel', 're', 'komen', 'dasi', 'in', 'cerita', 'cerita', 'novel', 'cerita', 'cerita', 'seru', 'seru', 'donwload', 'siih', 'ragu', 'ragu']","[('suka', 'suka'), ('suka', 'baca'), ('baca', 'cerpen'), ('cerpen', 'novel'), ('novel', 're'), ('re', 'komen'), ('komen', 'dasi'), ('dasi', 'in'), ('in', 'cerita'), ('cerita', 'cerita'), ('cerita', 'novel'), ('novel', 'cerita'), ('cerita', 'cerita'), ('cerita', 'seru'), ('seru', 'seru'), ('seru', 'donwload'), ('donwload', 'siih'), ('siih', 'ragu'), ('ragu', 'ragu')]"
"['rating', 'hapus', 'cerita', 'baca', 'baca', 'novel', 'cari', 'cerita', 'hapus', 'selain', 'saranin', 'opsi', 'baca', 'novel', 'bahasa', 'inggris', 'terje', 'bahasa', 'indonesia', 'bahasa', 'inggris', 'bahasa', 'terje', 'update', 'update', 'opsi', 'saranin']","[('rating', 'hapus'), ('hapus', 'cerita'), ('cerita', 'baca'), ('baca', 'baca'), ('baca', 'novel'), ('novel', 'cari'), ('cari', 'cerita'), ('cerita', 'hapus'), ('hapus', 'selain'), ('selain', 'saranin'), ('saranin', 'opsi'), ('opsi', 'baca'), ('baca', 'novel'), ('novel', 'bahasa'), ('bahasa', 'inggris'), ('inggris', 'terje'), ('terje', 'bahasa'), ('bahasa', 'indonesia'), ('indonesia', 'bahasa'), ('bahasa', 'inggris'), ('inggris', 'bahasa'), ('bahasa', 'terje'), ('terje', 'update'), ('update', 'update'), ('update', 'opsi'), ('opsi', 'saranin')]"
"['sukaa', 'bgt', 'enih', 'beli', 'buku', 'bisaa', 'baca']","[('sukaa', 'bgt'), ('bgt', 'enih'), ('enih', 'beli'), ('beli', 'buku'), ('buku', 'bisaa'), ('bisaa', 'baca')]"
"['slot', 'cerita', 'offline']","[('slot', 'cerita'), ('cerita', 'offline')]"
"['iklan', 'nambah', 'lag', 'kata', 'internet', 'kuota', 'fitur', 'komen', 'baca', 'komen', 'ribet']","[('iklan', 'nambah'), ('nambah', 'lag'), ('lag', 'kata'), ('kata', 'internet'), ('internet', 'kuota'), ('kuota', 'fitur'), ('fitur', 'komen'), ('komen', 'baca'), ('baca', 'komen'), ('komen', 'ribet')]"
['donwload'],[]
"['jelek', 'masuk', 'susah', 'akun', 'kalo', 'masuk', 'keluar', 'masuk', 'cari', 'cerita', 'koneksi', 'internet', 'wifi', 'baik', 'daripada']","[('jelek', 'masuk'), ('masuk', 'susah'), ('susah', 'akun'), ('akun', 'kalo'), ('kalo', 'masuk'), ('masuk', 'keluar'), ('keluar', 'masuk'), ('masuk', 'cari'), ('cari', 'cerita'), ('cerita', 'koneksi'), ('koneksi', 'internet'), ('internet', 'wifi'), ('wifi', 'baik'), ('baik', 'daripada')]"
"['bug', 'versi', 'nulis', 'cerita', 'simpan', 'hilang', 'baik', 'bug']","[('bug', 'versi'), ('versi', 'nulis'), ('nulis', 'cerita'), ('cerita', 'simpan'), ('simpan', 'hilang'), ('hilang', 'baik'), ('baik', 'bug')]"
['iklan'],[]
"['keluar', 'upload', 'cerita', 'gambar', 'upload', 'chapter', 'gambar', 'weh', 'sedih']","[('keluar', 'upload'), ('upload', 'cerita'), ('cerita', 'gambar'), ('gambar', 'upload'), ('upload', 'chapter'), ('chapter', 'gambar'), ('gambar', 'weh'), ('weh', 'sedih')]"
"['jaring', 'wifi', 'baik']","[('jaring', 'wifi'), ('wifi', 'baik')]"
"['halaman', 'offline', 'sikit', 'lama', 'lama', 'anehh', 'nihh', 'bintang', 'halaman', 'offline', 'balek', 'mula', 'bintang']","[('halaman', 'offline'), ('offline', 'sikit'), ('sikit', 'lama'), ('lama', 'lama'), ('lama', 'anehh'), ('anehh', 'nihh'), ('nihh', 'bintang'), ('bintang', 'halaman'), ('halaman', 'offline'), ('offline', 'balek'), ('balek', 'mula'), ('mula', 'bintang')]"
"['iklan', 'nyaman']","[('iklan', 'nyaman')]"
"['simpan', 'cerita', 'offline', 'bayar', 'cerita', 'bagaimana', 'sebut', 'sedang', 'data', 'kuota', 'sadar', 'siap', 'siap', 'tinggal']","[('simpan', 'cerita'), ('cerita', 'offline'), ('offline', 'bayar'), ('bayar', 'cerita'), ('cerita', 'bagaimana'), ('bagaimana', 'sebut'), ('sebut', 'sedang'), ('sedang', 'data'), ('data', 'kuota'), ('kuota', 'sadar'), ('sadar', 'siap'), ('siap', 'siap'), ('siap', 'tinggal')]"
[],[]
"['dahh', 'offline', 'limit', 'dahh', 'keluar', 'akun', 'login', 'susah', 'baik', 'ya']","[('dahh', 'offline'), ('offline', 'limit'), ('limit', 'dahh'), ('dahh', 'keluar'), ('keluar', 'akun'), ('akun', 'login'), ('login', 'susah'), ('susah', 'baik'), ('baik', 'ya')]"
"['kaget', 'update', 'baca', 'offline', 'bug', 'tinjau']","[('kaget', 'update'), ('update', 'baca'), ('baca', 'offline'), ('offline', 'bug'), ('bug', 'tinjau')]"
"['btw', 'bru', 'rating']","[('btw', 'bru'), ('bru', 'rating')]"
"['napa', 'baca', 'office', 'cerita']","[('napa', 'baca'), ('baca', 'office'), ('office', 'cerita')]"
"['baca', 'login', 'login', 'malam', 'pagi', 'sore', 'masalah', 'malem', 'login', 'cepat', 'baik']","[('baca', 'login'), ('login', 'login'), ('login', 'malam'), ('malam', 'pagi'), ('pagi', 'sore'), ('sore', 'masalah'), ('masalah', 'malem'), ('malem', 'login'), ('login', 'cepat'), ('cepat', 'baik')]"
"['seru', 'seru', 'baca', 'error', 'kata', 'jaring', 'wifi', 'hapus', 'daftar', 'akun', 'google', 'kata', 'maksud', 'baik']","[('seru', 'seru'), ('seru', 'baca'), ('baca', 'error'), ('error', 'kata'), ('kata', 'jaring'), ('jaring', 'wifi'), ('wifi', 'hapus'), ('hapus', 'daftar'), ('daftar', 'akun'), ('akun', 'google'), ('google', 'kata'), ('kata', 'maksud'), ('maksud', 'baik')]"
"['kambing', 'apaa', 'bayar', 'iklan', 'cerita', 'premium', 'offline', 'haya', 'limit']","[('kambing', 'apaa'), ('apaa', 'bayar'), ('bayar', 'iklan'), ('iklan', 'cerita'), ('cerita', 'premium'), ('premium', 'offline'), ('offline', 'haya'), ('haya', 'limit')]"
[],[]
"['pustaka', 'ofine', 'mo', 'nambah', 'situ', 'tulisanya', 'penuh']","[('pustaka', 'ofine'), ('ofine', 'mo'), ('mo', 'nambah'), ('nambah', 'situ'), ('situ', 'tulisanya'), ('tulisanya', 'penuh')]"
"['seru', 'baca', 'gratis', 'cerita', 'asik', 'semuaa', 'suka']","[('seru', 'baca'), ('baca', 'gratis'), ('gratis', 'cerita'), ('cerita', 'asik'), ('asik', 'semuaa'), ('semuaa', 'suka')]"
"['buruk', 'wifi', 'fitur', 'upgrade', 'an', 'rasa', 'stabil', 'upgrade', 'fitur', 'sepenuh', 'stabil', 'main', 'upgrade', 'developer', 'fungsi', 'simpan', 'wifi', 'wifi', 'kuota', 'internet', 'kocak', 'developer', 'baik', 'bintang', 'ntu']","[('buruk', 'wifi'), ('wifi', 'fitur'), ('fitur', 'upgrade'), ('upgrade', 'an'), ('an', 'rasa'), ('rasa', 'stabil'), ('stabil', 'upgrade'), ('upgrade', 'fitur'), ('fitur', 'sepenuh'), ('sepenuh', 'stabil'), ('stabil', 'main'), ('main', 'upgrade'), ('upgrade', 'developer'), ('developer', 'fungsi'), ('fungsi', 'simpan'), ('simpan', 'wifi'), ('wifi', 'wifi'), ('wifi', 'kuota'), ('kuota', 'internet'), ('internet', 'kocak'), ('kocak', 'developer'), ('developer', 'baik'), ('baik', 'bintang'), ('bintang', 'ntu')]"
"['gabisa', 'simpan']","[('gabisa', 'simpan')]"
"['jujurly', 'kecewa', 'meng', 'update', 'cerita', 'as', 'in', 'keluar', 'bug']","[('jujurly', 'kecewa'), ('kecewa', 'meng'), ('meng', 'update'), ('update', 'cerita'), ('cerita', 'as'), ('as', 'in'), ('in', 'keluar'), ('keluar', 'bug')]"
[],[]
"['seasik', 'mode', 'offline', 'pop', 'up', 'iklan']","[('seasik', 'mode'), ('mode', 'offline'), ('offline', 'pop'), ('pop', 'up'), ('up', 'iklan')]"
"['jelek', 'anjir', 'hrus', 'update', 'an']","[('jelek', 'anjir'), ('anjir', 'hrus'), ('hrus', 'update'), ('update', 'an')]"
"['demi', 'iklan', 'masuk', 'akal', 'iklan', 'iklan', 'iklan']","[('demi', 'iklan'), ('iklan', 'masuk'), ('masuk', 'akal'), ('akal', 'iklan'), ('iklan', 'iklan'), ('iklan', 'iklan')]"
[],[]
"['nape', 'error', 'kata', 'gada', 'internet', 'wifi', 'data', 'kuota', 'gabisa', 'baik']","[('nape', 'error'), ('error', 'kata'), ('kata', 'gada'), ('gada', 'internet'), ('internet', 'wifi'), ('wifi', 'data'), ('data', 'kuota'), ('kuota', 'gabisa'), ('gabisa', 'baik')]"
"['iki', 'halaman', 'tulus', 'internet', 'wifi', 'kuota', 'sinyal', 'baik']","[('iki', 'halaman'), ('halaman', 'tulus'), ('tulus', 'internet'), ('internet', 'wifi'), ('wifi', 'kuota'), ('kuota', 'sinyal'), ('sinyal', 'baik')]"
['bgt'],[]
[],[]
"['keren', 'cerita', 'any']","[('keren', 'cerita'), ('cerita', 'any')]"
['good'],[]
[],[]
"['demi', 'fav', 'selain', 'baca', 'novel', 'gratis', 'cerita', 'karang', 'luv', 'dehh']","[('demi', 'fav'), ('fav', 'selain'), ('selain', 'baca'), ('baca', 'novel'), ('novel', 'gratis'), ('gratis', 'cerita'), ('cerita', 'karang'), ('karang', 'luv'), ('luv', 'dehh')]"
"['as', 'in', 'susah', 'notifikasi', 'update', 'cerita', 'login', 'out', 'baik']","[('as', 'in'), ('in', 'susah'), ('susah', 'notifikasi'), ('notifikasi', 'update'), ('update', 'cerita'), ('cerita', 'login'), ('login', 'out'), ('out', 'baik')]"
"['pustaka', 'cerita', 'offline', 'asa']","[('pustaka', 'cerita'), ('cerita', 'offline'), ('offline', 'asa')]"
"['iklan', 'baca', 'bab', 'iklan', 'bab', 'iklan', 'iklan', 'iklan', 'baca', 'seru']","[('iklan', 'baca'), ('baca', 'bab'), ('bab', 'iklan'), ('iklan', 'bab'), ('bab', 'iklan'), ('iklan', 'iklan'), ('iklan', 'iklan'), ('iklan', 'baca'), ('baca', 'seru')]"
"['cerita', 'simpan', 'hilang', 'cerita', 'seru', 'simpan', 'novel', 'lord', 'of', 'the', 'mystery', 'hilang', 'baca', 'nemu', 'cerita', 'terjemahin', 'susah', 'lo', 'lama', 'lama', 'aneh']","[('cerita', 'simpan'), ('simpan', 'hilang'), ('hilang', 'cerita'), ('cerita', 'seru'), ('seru', 'simpan'), ('simpan', 'novel'), ('novel', 'lord'), ('lord', 'of'), ('of', 'the'), ('the', 'mystery'), ('mystery', 'hilang'), ('hilang', 'baca'), ('baca', 'nemu'), ('nemu', 'cerita'), ('cerita', 'terjemahin'), ('terjemahin', 'susah'), ('susah', 'lo'), ('lo', 'lama'), ('lama', 'lama'), ('lama', 'aneh')]"
"['tulis', 'internet', 'jaring', 'baik']","[('tulis', 'internet'), ('internet', 'jaring'), ('jaring', 'baik')]"
"['update', 'bug', 'gituu', 'halaman', 'utama', 'tulis', 'jaring', 'ngisi', 'kuota', 'jugaa', 'cari', 'cari', 'cerita', 'jaring', 'teruss', 'halaman', 'utama', 'tulis', 'login', 'akun', 'keluar']","[('update', 'bug'), ('bug', 'gituu'), ('gituu', 'halaman'), ('halaman', 'utama'), ('utama', 'tulis'), ('tulis', 'jaring'), ('jaring', 'ngisi'), ('ngisi', 'kuota'), ('kuota', 'jugaa'), ('jugaa', 'cari'), ('cari', 'cari'), ('cari', 'cerita'), ('cerita', 'jaring'), ('jaring', 'teruss'), ('teruss', 'halaman'), ('halaman', 'utama'), ('utama', 'tulis'), ('tulis', 'login'), ('login', 'akun'), ('akun', 'keluar')]"
"['update', 'jelek', 'watpad', 'ja', 'usah', 'update', 'iklan', 'masuk', 'ja', 'lama', 'cuih']","[('update', 'jelek'), ('jelek', 'watpad'), ('watpad', 'ja'), ('ja', 'usah'), ('usah', 'update'), ('update', 'iklan'), ('iklan', 'masuk'), ('masuk', 'ja'), ('ja', 'lama'), ('lama', 'cuih')]"
"['cerita', 'novel', 'draft', 'hilang', 'meng', 'hapus', 'barusan', 'me', 'bab', 'hilang', 'me', 'neri', 'many', 'cerita', 'draft', 'keras', 'cerita']","[('cerita', 'novel'), ('novel', 'draft'), ('draft', 'hilang'), ('hilang', 'meng'), ('meng', 'hapus'), ('hapus', 'barusan'), ('barusan', 'me'), ('me', 'bab'), ('bab', 'hilang'), ('hilang', 'me'), ('me', 'neri'), ('neri', 'many'), ('many', 'cerita'), ('cerita', 'draft'), ('draft', 'keras'), ('keras', 'cerita')]"
['iklan'],[]
"['login', 'masalah', 'wifi', 'data']","[('login', 'masalah'), ('masalah', 'wifi'), ('wifi', 'data')]"
"['cerita', 'knapa', 'suka', 'error', 'cerita', 'offline', 'baca', 'offline', 'masuk', 'iklan', 'iklan', 'cerita', 'pustaka', 'keluar', 'kesel', 'batt']","[('cerita', 'knapa'), ('knapa', 'suka'), ('suka', 'error'), ('error', 'cerita'), ('cerita', 'offline'), ('offline', 'baca'), ('baca', 'offline'), ('offline', 'masuk'), ('masuk', 'iklan'), ('iklan', 'iklan'), ('iklan', 'cerita'), ('cerita', 'pustaka'), ('pustaka', 'keluar'), ('keluar', 'kesel'), ('kesel', 'batt')]"
"['as', 'in', 'lama', 'iklan', 'iklan', 'baik', 'as', 'in', 'iklan', 'gpp', 'asal', 'dibanyakin', 'iklan', 'baca']","[('as', 'in'), ('in', 'lama'), ('lama', 'iklan'), ('iklan', 'iklan'), ('iklan', 'baik'), ('baik', 'as'), ('as', 'in'), ('in', 'iklan'), ('iklan', 'gpp'), ('gpp', 'asal'), ('asal', 'dibanyakin'), ('dibanyakin', 'iklan'), ('iklan', 'baca')]"
"['iklan', 'tai']","[('iklan', 'tai')]"
['simpan'],[]
"['sejak', 'suka', 'jarna', 'bug', 'baik', 'karya', 'bayar', 'bug', 'khawatir']","[('sejak', 'suka'), ('suka', 'jarna'), ('jarna', 'bug'), ('bug', 'baik'), ('baik', 'karya'), ('karya', 'bayar'), ('bayar', 'bug'), ('bug', 'khawatir')]"
[],[]
"['woi', 'perbaikin', 'napa', 'error', 'internet', 'kenceng', 'kata', 'internet']","[('woi', 'perbaikin'), ('perbaikin', 'napa'), ('napa', 'error'), ('error', 'internet'), ('internet', 'kenceng'), ('kenceng', 'kata'), ('kata', 'internet')]"
"['lama', 'tetiba', 'login', 'maksud', 'login', 'uninstall', 'install', 'respon', 'cepat', 'tanggap']","[('lama', 'tetiba'), ('tetiba', 'login'), ('login', 'maksud'), ('maksud', 'login'), ('login', 'uninstall'), ('uninstall', 'install'), ('install', 'respon'), ('respon', 'cepat'), ('cepat', 'tanggap')]"
"['kata', 'sandi']","[('kata', 'sandi')]"
"['iklan', 'cerita', 'diapus']","[('iklan', 'cerita'), ('cerita', 'diapus')]"
"['seru', 'rekomen', 'btw', 'suka', 'baca', 'novel']","[('seru', 'rekomen'), ('rekomen', 'btw'), ('btw', 'suka'), ('suka', 'baca'), ('baca', 'novel')]"
['luv'],[]
"['bintang', 'kesel']","[('bintang', 'kesel')]"
['seru'],[]
"['masuk', 'email', 'kata', 'sandi', 'masuk', 'keluar', 'bug']","[('masuk', 'email'), ('email', 'kata'), ('kata', 'sandi'), ('sandi', 'masuk'), ('masuk', 'keluar'), ('keluar', 'bug')]"
"['iklan', 'suka']","[('iklan', 'suka')]"
[],[]
"['aneh', 'wifi', 'data', 'dipake', 'internetan', 'gabisa', 'gagal', 'internet', 'gabisa', 'baca', 'waktu', 'awal', 'simpan', 'gabisa', 'baik']","[('aneh', 'wifi'), ('wifi', 'data'), ('data', 'dipake'), ('dipake', 'internetan'), ('internetan', 'gabisa'), ('gabisa', 'gagal'), ('gagal', 'internet'), ('internet', 'gabisa'), ('gabisa', 'baca'), ('baca', 'waktu'), ('waktu', 'awal'), ('awal', 'simpan'), ('simpan', 'gabisa'), ('gabisa', 'baik')]"
"['baca', 'cerita', 'up', 'beranda']","[('baca', 'cerita'), ('cerita', 'up'), ('up', 'beranda')]"
"['sukak', 'aneh', 'akun', 'login', 'in', 'vote', 'cerita', 'kata', 'login', 'in', 'akun', 'hubungin', 'akun', 'google', 'baik']","[('sukak', 'aneh'), ('aneh', 'akun'), ('akun', 'login'), ('login', 'in'), ('in', 'vote'), ('vote', 'cerita'), ('cerita', 'kata'), ('kata', 'login'), ('login', 'in'), ('in', 'akun'), ('akun', 'hubungin'), ('hubungin', 'akun'), ('akun', 'google'), ('google', 'baik')]"
"['minus', 'cerita', 'lindung', 'translate', 'novel', 'tl']","[('minus', 'cerita'), ('cerita', 'lindung'), ('lindung', 'translate'), ('translate', 'novel'), ('novel', 'tl')]"
['error'],[]
"['lama', 'meski', 'gonta', 'akun', 'susah', 'loading', 'lama', 'wifi', 'jaring', 'wifi']","[('lama', 'meski'), ('meski', 'gonta'), ('gonta', 'akun'), ('akun', 'susah'), ('susah', 'loading'), ('loading', 'lama'), ('lama', 'wifi'), ('wifi', 'jaring'), ('jaring', 'wifi')]"
[],[]
[],[]
"['iklan', 'anjay', 'iklan', 'elah', 'dpt', 'uang']","[('iklan', 'anjay'), ('anjay', 'iklan'), ('iklan', 'elah'), ('elah', 'dpt'), ('dpt', 'uang')]"
"['hapus', 'simpan', 'gabisa', 'masuk', 'tulis', 'akun', 'lanjutin', 'gabisa', 'muak', 'smpe', 'jari', 'gel', 'gabisa', 'lh', 'susah', 'pengin', 'baca', 'crita', 'meny', 'usa', 'hk', 'an']","[('hapus', 'simpan'), ('simpan', 'gabisa'), ('gabisa', 'masuk'), ('masuk', 'tulis'), ('tulis', 'akun'), ('akun', 'lanjutin'), ('lanjutin', 'gabisa'), ('gabisa', 'muak'), ('muak', 'smpe'), ('smpe', 'jari'), ('jari', 'gel'), ('gel', 'gabisa'), ('gabisa', 'lh'), ('lh', 'susah'), ('susah', 'pengin'), ('pengin', 'baca'), ('baca', 'crita'), ('crita', 'meny'), ('meny', 'usa'), ('usa', 'hk'), ('hk', 'an')]"
"['amat', 'keren', 'gokill', 'boy']","[('amat', 'keren'), ('keren', 'gokill'), ('gokill', 'boy')]"
"['pokok', 'the', 'best', 'dehh']","[('pokok', 'the'), ('the', 'best'), ('best', 'dehh')]"
"['error', 'zaman', 'suka', 'fitur', 'fitur', 'lama', 'rate', 'bintang']","[('error', 'zaman'), ('zaman', 'suka'), ('suka', 'fitur'), ('fitur', 'fitur'), ('fitur', 'lama'), ('lama', 'rate'), ('rate', 'bintang')]"
"['draft', 'hilang', 'cerita', 'up', 'hilang', 'login', 'login', 'kesel', 'capek', 'cerita', 'hilang', 'baik']","[('draft', 'hilang'), ('hilang', 'cerita'), ('cerita', 'up'), ('up', 'hilang'), ('hilang', 'login'), ('login', 'login'), ('login', 'kesel'), ('kesel', 'capek'), ('capek', 'cerita'), ('cerita', 'hilang'), ('hilang', 'baik')]"
['iklan'],[]
['suka'],[]
"['susah', 'login']","[('susah', 'login')]"
"['jaring', 'update']","[('jaring', 'update')]"
"['masuk', 'lag', 'cerita', 'ditambahin']","[('masuk', 'lag'), ('lag', 'cerita'), ('cerita', 'ditambahin')]"
"['keluar', 'otomatis', 'masuk', 'akun', 'susah']","[('keluar', 'otomatis'), ('otomatis', 'masuk'), ('masuk', 'akun'), ('akun', 'susah')]"
"['suka', 'benget']","[('suka', 'benget')]"
"['akhir', 'akhir', 'login', 'out', 'lama', 'error']","[('akhir', 'akhir'), ('akhir', 'login'), ('login', 'out'), ('out', 'lama'), ('lama', 'error')]"
"['as', 'in', 'simpen', 'draft', 'cerita', 'edit', 'hilang', 'mikir']","[('as', 'in'), ('in', 'simpen'), ('simpen', 'draft'), ('draft', 'cerita'), ('cerita', 'edit'), ('edit', 'hilang'), ('hilang', 'mikir')]"
"['novel', 'arti', 'erti', 'alur', 'cerita', 'tamat', 'banyakiin', 'ovel']","[('novel', 'arti'), ('arti', 'erti'), ('erti', 'alur'), ('alur', 'cerita'), ('cerita', 'tamat'), ('tamat', 'banyakiin'), ('banyakiin', 'ovel')]"
"['baca', 'cerita', 'update', 'halaman', 'utama', 'ribet', 'bolak', 'update', 'an', 'jelek', 'update', 'bug', 'jelek', 'versi', 'lama']","[('baca', 'cerita'), ('cerita', 'update'), ('update', 'halaman'), ('halaman', 'utama'), ('utama', 'ribet'), ('ribet', 'bolak'), ('bolak', 'update'), ('update', 'an'), ('an', 'jelek'), ('jelek', 'update'), ('update', 'bug'), ('bug', 'jelek'), ('jelek', 'versi'), ('versi', 'lama')]"
"['setia', 'perform', 'any', 'jelek', 'iklan', 'iklan', 'bab', 'sebenernya', 'masalah', 'iklan', 'wajar', 'bab', 'iklan', 'meski', 'uda', 'iklan', 'iklan']","[('setia', 'perform'), ('perform', 'any'), ('any', 'jelek'), ('jelek', 'iklan'), ('iklan', 'iklan'), ('iklan', 'bab'), ('bab', 'sebenernya'), ('sebenernya', 'masalah'), ('masalah', 'iklan'), ('iklan', 'wajar'), ('wajar', 'bab'), ('bab', 'iklan'), ('iklan', 'meski'), ('meski', 'uda'), ('uda', 'iklan'), ('iklan', 'iklan')]"
['fun'],[]
"['cuyy', 'aneh', 'baca', 'of']","[('cuyy', 'aneh'), ('aneh', 'baca'), ('baca', 'of')]"
"['cinta', 'but', 'cerita', 'offline', 'premium', 'kecewa', 'smp', 'kuliah', 'kikir', 'syukur']","[('cinta', 'but'), ('but', 'cerita'), ('cerita', 'offline'), ('offline', 'premium'), ('premium', 'kecewa'), ('kecewa', 'smp'), ('smp', 'kuliah'), ('kuliah', 'kikir'), ('kikir', 'syukur')]"
"['suka', 'baca', 'heran', 'daftar', 'baca', 'offline', 'update', 'daftar', 'buku', 'pustaka', 'baca', 'offline', 'baca', 'online', 'nyaman', 'suka', 'iklan', 'iklan', 'premium', 'hmm']","[('suka', 'baca'), ('baca', 'heran'), ('heran', 'daftar'), ('daftar', 'baca'), ('baca', 'offline'), ('offline', 'update'), ('update', 'daftar'), ('daftar', 'buku'), ('buku', 'pustaka'), ('pustaka', 'baca'), ('baca', 'offline'), ('offline', 'baca'), ('baca', 'online'), ('online', 'nyaman'), ('nyaman', 'suka'), ('suka', 'iklan'), ('iklan', 'iklan'), ('iklan', 'premium'), ('premium', 'hmm')]"
"['nyesel', 'update', 'update', 'ancur']","[('nyesel', 'update'), ('update', 'update'), ('update', 'ancur')]"
"['suka', 'cerita', 'cerita']","[('suka', 'cerita'), ('cerita', 'cerita')]"
"['byk', 'iklan', 'byk', 'tulis', 'karbitan', 'survei', 'tulis']","[('byk', 'iklan'), ('iklan', 'byk'), ('byk', 'tulis'), ('tulis', 'karbitan'), ('karbitan', 'survei'), ('survei', 'tulis')]"
"['untk', 'kaum']","[('untk', 'kaum')]"
[],[]
"['login', 'akun', 'login']","[('login', 'akun'), ('akun', 'login')]"
"['pantesan', 'ratingmu', 'selain', 'cerita', 'cerita', 'pangkas', 'enak', 'gampang', 'nulis', 'cerita', 'capek', 'tahu', 'nulis', 'harga', 'usaha', 'tulis', 'tuang', 'buah', 'tulis', 'update', 'kudu', 'keluar', 'masuk', 'update']","[('pantesan', 'ratingmu'), ('ratingmu', 'selain'), ('selain', 'cerita'), ('cerita', 'cerita'), ('cerita', 'pangkas'), ('pangkas', 'enak'), ('enak', 'gampang'), ('gampang', 'nulis'), ('nulis', 'cerita'), ('cerita', 'capek'), ('capek', 'tahu'), ('tahu', 'nulis'), ('nulis', 'harga'), ('harga', 'usaha'), ('usaha', 'tulis'), ('tulis', 'tuang'), ('tuang', 'buah'), ('buah', 'tulis'), ('tulis', 'update'), ('update', 'kudu'), ('kudu', 'keluar'), ('keluar', 'masuk'), ('masuk', 'update')]"
['iklan'],[]
"['overall', 'akhir', 'smk']","[('overall', 'akhir'), ('akhir', 'smk')]"
"['awal', 'iklan', 'bab', 'baik', 'baca', 'cerita', 'up', 'keluar', 'asa', 'tali', 'semenjak', 'akhir', 'admin', 'siapa', 'males', 'baca']","[('awal', 'iklan'), ('iklan', 'bab'), ('bab', 'baik'), ('baik', 'baca'), ('baca', 'cerita'), ('cerita', 'up'), ('up', 'keluar'), ('keluar', 'asa'), ('asa', 'tali'), ('tali', 'semenjak'), ('semenjak', 'akhir'), ('akhir', 'admin'), ('admin', 'siapa'), ('siapa', 'males'), ('males', 'baca')]"
"['iklan', 'suka', 'browser', 'mencet', 'simpan', 'loading', 'iklan', 'lama', 'adahal', 'jaring', 'jaya']","[('iklan', 'suka'), ('suka', 'browser'), ('browser', 'mencet'), ('mencet', 'simpan'), ('simpan', 'loading'), ('loading', 'iklan'), ('iklan', 'lama'), ('lama', 'adahal'), ('adahal', 'jaring'), ('jaring', 'jaya')]"
"['login', 'out', 'login']","[('login', 'out'), ('out', 'login')]"
"['gabisa', 'masuk', 'kata', 'bug', 'hua', 'gabisa', 'baca', 'novel', 'tolongg']","[('gabisa', 'masuk'), ('masuk', 'kata'), ('kata', 'bug'), ('bug', 'hua'), ('hua', 'gabisa'), ('gabisa', 'baca'), ('baca', 'novel'), ('novel', 'tolongg')]"
['baik'],[]
"['iklan', 'ngeselin', 'iklan']","[('iklan', 'ngeselin'), ('ngeselin', 'iklan')]"
"['nulis', 'cerita', 'suka', 'hilang', 'nulisnya', 'pad', 'online', 'jaring', 'cerita', 'bab', 'hilang']","[('nulis', 'cerita'), ('cerita', 'suka'), ('suka', 'hilang'), ('hilang', 'nulisnya'), ('nulisnya', 'pad'), ('pad', 'online'), ('online', 'jaring'), ('jaring', 'cerita'), ('cerita', 'bab'), ('bab', 'hilang')]"
